seq,TABLE_NAME,TABLE_COMMENTS,COLUMN_ID,COLUMN_NAME,COLUMN_COMMENTS,DATA_TYPE,IDX,COL_TOT,PK_COL,POSITION,,PK
1958,_TPRRetEstAccSlip,퇴직추계전표내역,16,SMDrOrCr,차대구분,int(10),16,44,,,,
1959,_TPRRetEstAccSlip,퇴직추계전표내역,17,BgtSeq,예산과목내부코드,int(10),17,44,,,,
1960,_TPRRetEstAccSlip,퇴직추계전표내역,18,DrAmt,차변금액,decimal(19),18,44,,,,
1961,_TPRRetEstAccSlip,퇴직추계전표내역,19,CrAmt,대변금액,decimal(19),19,44,,,,
1962,_TPRRetEstAccSlip,퇴직추계전표내역,20,DrForAmt,외화차변금액,decimal(19),20,44,,,,
1963,_TPRRetEstAccSlip,퇴직추계전표내역,21,CrForAmt,외화대변금액,decimal(19),21,44,,,,
1964,_TPRRetEstAccSlip,퇴직추계전표내역,22,CurrSeq,통화내부코드,int(10),22,44,,,,
1965,_TPRRetEstAccSlip,퇴직추계전표내역,23,ExRate,환율,decimal(19),23,44,,,,
1966,_TPRRetEstAccSlip,퇴직추계전표내역,24,RemSeq1,관리항목내부코드1,int(10),24,44,,,,
1967,_TPRRetEstAccSlip,퇴직추계전표내역,25,RemValSeq1,관리항목내부코드값1,int(10),25,44,,,,
1968,_TPRRetEstAccSlip,퇴직추계전표내역,26,RemValText1,관리항목텍스트값1,nvarchar(100),26,44,,,,
1969,_TPRRetEstAccSlip,퇴직추계전표내역,27,RemSeq2,관리항목내부코드2,int(10),27,44,,,,
1970,_TPRRetEstAccSlip,퇴직추계전표내역,28,RemValSeq2,관리항목내부코드값2,int(10),28,44,,,,
1971,_TPRRetEstAccSlip,퇴직추계전표내역,29,RemValText2,관리항목텍스트값2,nvarchar(100),29,44,,,,
1972,_TPRRetEstAccSlip,퇴직추계전표내역,30,RemSeq3,관리항목내부코드3,int(10),30,44,,,,
1973,_TPRRetEstAccSlip,퇴직추계전표내역,31,RemValSeq3,관리항목내부코드값3,int(10),31,44,,,,
1974,_TPRRetEstAccSlip,퇴직추계전표내역,32,RemValText3,관리항목텍스트값3,nvarchar(100),32,44,,,,
1975,_TPRRetEstAccSlip,퇴직추계전표내역,33,RemSeq4,관리항목내부코드4,int(10),33,44,,,,
1976,_TPRRetEstAccSlip,퇴직추계전표내역,34,RemValSeq4,관리항목내부코드값4,int(10),34,44,,,,
1977,_TPRRetEstAccSlip,퇴직추계전표내역,35,RemValText4,관리항목텍스트값4,nvarchar(100),35,44,,,,
1978,_TPRRetEstAccSlip,퇴직추계전표내역,36,RemSeq5,관리항목내부코드5,int(10),36,44,,,,
1979,_TPRRetEstAccSlip,퇴직추계전표내역,37,RemValSeq5,관리항목내부코드값5,int(10),37,44,,,,
1980,_TPRRetEstAccSlip,퇴직추계전표내역,38,RemValText5,관리항목텍스트값5,nvarchar(100),38,44,,,,
1981,_TPRRetEstAccSlip,퇴직추계전표내역,39,AccDate,회계일,nchar(8),39,44,,,,
1982,_TPRRetEstAccSlip,퇴직추계전표내역,40,Remark,적요,nvarchar(100),40,44,,,,
1983,_TPRRetEstAccSlip,퇴직추계전표내역,41,SlipSeq,전표번호,int(10),41,44,,,,
1984,_TPRRetEstAccSlip,퇴직추계전표내역,42,IsSet,승인여부,nchar(1),42,44,,,,
1985,_TPRRetEstAccSlip,퇴직추계전표내역,43,LastDateTime,작업일시,datetime(8),43,44,,,,
1986,_TPRRetEstAccSlip,퇴직추계전표내역,44,LastUserSeq,작업자,int(10),44,44,,,,
1996,_TPRRetFundRimitAmt,개인별퇴직연금납입내역,1,CompanySeq,법인코드,int(10),1,10,,,,
1997,_TPRRetFundRimitAmt,개인별퇴직연금납입내역,2,Serl,일련번호,int(10),2,10,,,,
1998,_TPRRetFundRimitAmt,개인별퇴직연금납입내역,3,EmpSeq,사원코드,int(10),3,10,,,,
1999,_TPRRetFundRimitAmt,개인별퇴직연금납입내역,4,RimitYM,납입연월,nchar(6),4,10,,,,
2000,_TPRRetFundRimitAmt,개인별퇴직연금납입내역,5,SMRimitType,퇴직연금납입자구분,int(10),5,10,,,,
2001,_TPRRetFundRimitAmt,개인별퇴직연금납입내역,6,UMCapitalSeq,연금운영사,int(10),6,10,,,,
2002,_TPRRetFundRimitAmt,개인별퇴직연금납입내역,7,Amt,금액,decimal(19),7,10,,,,
2003,_TPRRetFundRimitAmt,개인별퇴직연금납입내역,8,Remark,비고,nvarchar(100),8,10,,,,
2004,_TPRRetFundRimitAmt,개인별퇴직연금납입내역,9,LastUserSeq,작업자,int(10),9,10,,,,
2005,_TPRRetFundRimitAmt,개인별퇴직연금납입내역,10,LastDateTime,작업일시,datetime(8),10,10,,,,
968,_TPRWkAbsEmp,결근자내역,1,CompanySeq,법인내부코드,int(10),1,14,CompanySeq,1,,1
969,_TPRWkAbsEmp,결근자내역,2,AbsDate,결근일자,nchar(8),2,14,AbsDate,2,,1
970,_TPRWkAbsEmp,결근자내역,3,EmpSeq,사원코드,int(10),3,14,EmpSeq,3,,1
971,_TPRWkAbsEmp,결근자내역,4,WkItemSeq,결근근태항목코드,int(10),4,14,WkItemSeq,4,,1
972,_TPRWkAbsEmp,결근자내역,5,IsHalf,반차여부,nchar(1),5,14,,,,
973,_TPRWkAbsEmp,결근자내역,6,Remark,비고,nvarchar(200),6,14,,,,
974,_TPRWkAbsEmp,결근자내역,7,CCSeq,경조사코드,int(10),7,14,,,,
975,_TPRWkAbsEmp,결근자내역,8,SMInputType,입력구분,int(10),8,14,,,,
976,_TPRWkAbsEmp,결근자내역,9,UMGrpSeq,근무그룹,int(10),9,14,,,,
977,_TPRWkAbsEmp,결근자내역,10,UMWkGrpSeq,근무조,int(10),10,14,,,,
978,_TPRWkAbsEmp,결근자내역,11,Seq,일련번호,int(10),11,14,,,,
979,_TPRWkAbsEmp,결근자내역,12,LastUserSeq,작업자,int(10),12,14,,,,
980,_TPRWkAbsEmp,결근자내역,13,LastDateTime,작업일시,datetime(8),13,14,,,,
981,_TPRWkAbsEmp,결근자내역,14,AbsHour,결근시간,decimal(19),14,14,,,,
1005,_TPRWkEmpVacApp,휴가신청,1,CompanySeq,법인내부코드,int(10),1,26,CompanySeq,1,,1
1006,_TPRWkEmpVacApp,휴가신청,2,EmpSeq,사원코드,int(10),2,26,EmpSeq,2,,1
1007,_TPRWkEmpVacApp,휴가신청,3,VacSeq,일련번호,int(10),3,26,VacSeq,3,,1
1008,_TPRWkEmpVacApp,휴가신청,4,WkItemSeq,근태항목코드,int(10),4,26,,,,
1009,_TPRWkEmpVacApp,휴가신청,5,WkFrDate,휴가시작일자,nchar(8),5,26,,,,
1010,_TPRWkEmpVacApp,휴가신청,6,WkToDate,휴가종료일자,nchar(8),6,26,,,,
1011,_TPRWkEmpVacApp,휴가신청,7,PrevUseDays,휴가일수,decimal(19),7,26,,,,
1012,_TPRWkEmpVacApp,휴가신청,8,AppDate,신청일자,nchar(8),8,26,,,,
1013,_TPRWkEmpVacApp,휴가신청,9,VacReason,휴가사유,nvarchar(200),9,26,,,,
1014,_TPRWkEmpVacApp,휴가신청,10,CrisisTel,긴급연락처,nvarchar(20),10,26,,,,
1015,_TPRWkEmpVacApp,휴가신청,11,TelNo,전화번호,nvarchar(20),11,26,,,,
1016,_TPRWkEmpVacApp,휴가신청,12,AccptEmpSeq,인수자,int(10),12,26,,,,
1017,_TPRWkEmpVacApp,휴가신청,13,CCSeq,경조사,int(10),13,26,,,,
1018,_TPRWkEmpVacApp,휴가신청,14,IsHalf,반차여부,nchar(1),14,26,,,,
1019,_TPRWkEmpVacApp,휴가신청,15,IsEnd,확정여부,nchar(1),15,26,,,,
1020,_TPRWkEmpVacApp,휴가신청,16,IsReturn,반송여부,nchar(1),16,26,,,,
1021,_TPRWkEmpVacApp,휴가신청,17,ReturnReason,반송사유,nvarchar(200),17,26,,,,
1022,_TPRWkEmpVacApp,휴가신청,18,TimeTerm,반차기준시간,nvarchar(30),18,26,,,,
1023,_TPRWkEmpVacApp,휴가신청,19,LastUserSeq,작업자,int(10),19,26,,,,
1024,_TPRWkEmpVacApp,휴가신청,20,LastDateTime,작업일시,datetime(8),20,26,,,,
1025,_TPRWkEmpVacApp,휴가신청,21,LeaveName,휴가신청명,nvarchar(50),21,26,,,,
1026,_TPRWkEmpVacApp,휴가신청,22,IsCC,경조사여부,nchar(1),22,26,,,,
1027,_TPRWkEmpVacApp,휴가신청,23,WkFrTime,휴가시작시간,nvarchar(8),23,26,,,,
1028,_TPRWkEmpVacApp,휴가신청,24,WkToTime,휴가종료시간,nvarchar(8),24,26,,,,
1029,_TPRWkEmpVacApp,휴가신청,25,WkEmpName,업무대체자,nvarchar(20),25,26,,,,
1030,_TPRWkEmpVacApp,휴가신청,26,VacHour,휴가시간,decimal(19),26,26,,,,
893,_TPRWkItem,근태항목,1,CompanySeq,법인내부코드,int(10),1,28,CompanySeq,1,,1
894,_TPRWkItem,근태항목,2,WkItemSeq,근태항목코드,int(10),2,28,WkItemSeq,2,,1
895,_TPRWkItem,근태항목,3,WkItemName,근태항목명,nvarchar(100),3,28,,,,
896,_TPRWkItem,근태항목,4,WkItemSName,근태약명,nvarchar(100),4,28,,,,
897,_TPRWkItem,근태항목,5,SMWkItemType,근태항목구분,int(10),5,28,,,,
898,_TPRWkItem,근태항목,6,SMDTCType,근태구분,int(10),6,28,,,,
899,_TPRWkItem,근태항목,7,DecPntCnt,소숫점자리수,int(10),7,28,,,,
900,_TPRWkItem,근태항목,8,IsAbsReason,결근사유여부,nchar(1),8,28,,,,
901,_TPRWkItem,근태항목,9,IsLongAbs,장기결근여부,nchar(1),9,28,,,,
902,_TPRWkItem,근태항목,10,SMAbsWkSort,결근근태종류,int(10),10,28,,,,
903,_TPRWkItem,근태항목,11,IsPaid,유급여부,nchar(1),11,28,,,,
904,_TPRWkItem,근태항목,12,IsHalf,반차여부,nchar(1),12,28,,,,
905,_TPRWkItem,근태항목,13,IsDeduc,금액공제여부,nchar(1),13,28,,,,
906,_TPRWkItem,근태항목,14,IsSat,토요일적용여부,nchar(1),14,28,,,,
907,_TPRWkItem,근태항목,15,IsSun,일요일적용여부,nchar(1),15,28,,,,
908,_TPRWkItem,근태항목,16,IsHoli,휴일적용여부,nchar(1),16,28,,,,
909,_TPRWkItem,근태항목,17,IsLimit,한도여부,nchar(1),17,28,,,,
910,_TPRWkItem,근태항목,18,IsUse,사용여부,nchar(1),18,28,,,,
911,_TPRWkItem,근태항목,19,SMLimitGrp,한도그룹종류,int(10),19,28,,,,
912,_TPRWkItem,근태항목,20,SMWkMth,생성방식,int(10),20,28,,,,
913,_TPRWkItem,근태항목,21,SMWkMthGrp,생성방식그룹종류,int(10),21,28,,,,
914,_TPRWkItem,근태항목,22,TmUnit,시간단위,int(10),22,28,,,,
915,_TPRWkItem,근태항목,23,SMAppMth,적용방식,int(10),23,28,,,,
916,_TPRWkItem,근태항목,24,DispSeq,출현순서,int(10),24,28,,,,
917,_TPRWkItem,근태항목,25,LastUserSeq,작업자,int(10),25,28,,,,
918,_TPRWkItem,근태항목,26,LastDateTime,작업일시,datetime(8),26,28,,,,
919,_TPRWkItem,근태항목,27,IsPrint,출력여부,nchar(1),27,28,,,,
920,_TPRWkItem,근태항목,28,Remark,비고,nvarchar(200),28,28,,,,
1135,_TPRWkMmEmpDays,개인별월차발생,1,CompanySeq,법인내부코드,int(10),1,16,CompanySeq,1,,1
1136,_TPRWkMmEmpDays,개인별월차발생,2,YM,발생년월,nchar(6),2,16,YM,2,,1
1137,_TPRWkMmEmpDays,개인별월차발생,3,EmpSeq,사원코드,int(10),3,16,EmpSeq,3,,1
1138,_TPRWkMmEmpDays,개인별월차발생,4,BasePayYM,기준지급월,nchar(6),4,16,,,,
1139,_TPRWkMmEmpDays,개인별월차발생,5,PayYM,실지급월,nchar(6),5,16,,,,
1140,_TPRWkMmEmpDays,개인별월차발생,6,OccurDays,발생일수,decimal(19),6,16,,,,
1141,_TPRWkMmEmpDays,개인별월차발생,7,OccurFrDate,발생기준시작일,nchar(8),7,16,,,,
1142,_TPRWkMmEmpDays,개인별월차발생,8,OccurToDate,발생기준종료일,nchar(8),8,16,,,,
1143,_TPRWkMmEmpDays,개인별월차발생,9,UseFrDate,사용시작일,nchar(8),9,16,,,,
1144,_TPRWkMmEmpDays,개인별월차발생,10,UseToDate,사용종료일,nchar(8),10,16,,,,
1145,_TPRWkMmEmpDays,개인별월차발생,11,UseEndDate,사용마감일,nchar(8),11,16,,,,
1146,_TPRWkMmEmpDays,개인별월차발생,12,PbSeq,급상여구분,int(10),12,16,,,,
1147,_TPRWkMmEmpDays,개인별월차발생,13,IsEnd,마감여부,nchar(1),13,16,,,,
1148,_TPRWkMmEmpDays,개인별월차발생,14,LastUserSeq,작업자,int(10),14,16,,,,
1149,_TPRWkMmEmpDays,개인별월차발생,15,LastDateTime,작업일시,datetime(8),15,16,,,,
1150,_TPRWkMmEmpDays,개인별월차발생,16,GnerAmtYyMm,통상임금기준월,nchar(6),16,16,,,,
1090,_TPRWkYyEmpDays,개인별년차발생,1,CompanySeq,법인내부코드,int(10),1,30,CompanySeq,1,,1
1091,_TPRWkYyEmpDays,개인별년차발생,2,YY,발생연도,nchar(4),2,30,YY,2,,1
1092,_TPRWkYyEmpDays,개인별년차발생,3,EmpSeq,사원코드,int(10),3,30,EmpSeq,3,,1
1093,_TPRWkYyEmpDays,개인별년차발생,4,ProcMM,처리월,nchar(2),4,30,,,,
1094,_TPRWkYyEmpDays,개인별년차발생,5,BasePayYM,기준지급월,nchar(6),5,30,,,,
1095,_TPRWkYyEmpDays,개인별년차발생,6,PayYM,실지급월,nchar(6),6,30,,,,
1096,_TPRWkYyEmpDays,개인별년차발생,7,PileDays,이월적치일수,decimal(19),7,30,,,,
1097,_TPRWkYyEmpDays,개인별년차발생,8,ExProbOccurDays,1년미만자발생일수,decimal(19),8,30,,,,
1098,_TPRWkYyEmpDays,개인별년차발생,9,ExProbUseDays,1면미만자사용일수,decimal(19),9,30,,,,
1099,_TPRWkYyEmpDays,개인별년차발생,10,OccurDays,발생일수,decimal(19),10,30,,,,
1100,_TPRWkYyEmpDays,개인별년차발생,11,RestDays,휴직일수,decimal(19),11,30,,,,
1101,_TPRWkYyEmpDays,개인별년차발생,12,AbsDays,결근일수,decimal(19),12,30,,,,
1102,_TPRWkYyEmpDays,개인별년차발생,13,OccurFrDate,발생기준시작일,nchar(8),13,30,,,,
1103,_TPRWkYyEmpDays,개인별년차발생,14,OccurToDate,발생기준종료일,nchar(8),14,30,,,,
1104,_TPRWkYyEmpDays,개인별년차발생,15,UseFrDate,사용시작일,nchar(8),15,30,,,,
1105,_TPRWkYyEmpDays,개인별년차발생,16,UseToDate,사용종료일,nchar(8),16,30,,,,
1106,_TPRWkYyEmpDays,개인별년차발생,17,UseEndDate,사용마감일,nchar(8),17,30,,,,
1107,_TPRWkYyEmpDays,개인별년차발생,18,BasePileDays,기본적치일수,decimal(19),18,30,,,,
1108,_TPRWkYyEmpDays,개인별년차발생,19,AddPileDays,추가적치일수,decimal(19),19,30,,,,
1109,_TPRWkYyEmpDays,개인별년차발생,20,PbSeq,급상여구분,int(10),20,30,,,,
1110,_TPRWkYyEmpDays,개인별년차발생,21,IsEnd,마감여부,nchar(1),21,30,,,,
1111,_TPRWkYyEmpDays,개인별년차발생,22,GnerAmtYyMm,통상임금기준월,nchar(6),22,30,,,,
1112,_TPRWkYyEmpDays,개인별년차발생,23,LastUserSeq,작업자,int(10),23,30,,,,
1113,_TPRWkYyEmpDays,개인별년차발생,24,LastDateTime,작업일시,datetime(8),24,30,,,,
1114,_TPRWkYyEmpDays,개인별년차발생,25,DutyDays,당직일수,decimal(19),25,30,,,,
1115,_TPRWkYyEmpDays,개인별년차발생,26,AddDays,추가발생일수,decimal(19),26,30,,,,
1116,_TPRWkYyEmpDays,개인별년차발생,27,PileTime,이월적치시간,decimal(19),27,30,,,,
1117,_TPRWkYyEmpDays,개인별년차발생,28,OccurTime,발생시간,decimal(19),28,30,,,,
1118,_TPRWkYyEmpDays,개인별년차발생,29,RestTime,휴직일수시간,decimal(19),29,30,,,,
1119,_TPRWkYyEmpDays,개인별년차발생,30,AbsTime,결근일수시간,decimal(19),30,30,,,,
1120,_TPRWkYyEmpDaysExProb,개인별1년미만자년차발생,1,CompanySeq,법인내부코드,int(10),1,15,CompanySeq,1,,1
1121,_TPRWkYyEmpDaysExProb,개인별1년미만자년차발생,2,YM,발생년월,nchar(6),2,15,YM,2,,1
1122,_TPRWkYyEmpDaysExProb,개인별1년미만자년차발생,3,EmpSeq,사원코드,int(10),3,15,EmpSeq,3,,1
1123,_TPRWkYyEmpDaysExProb,개인별1년미만자년차발생,4,YY,처리년도,nchar(4),4,15,,,,
1124,_TPRWkYyEmpDaysExProb,개인별1년미만자년차발생,5,BasePayYM,기준지급월,nchar(6),5,15,,,,
1125,_TPRWkYyEmpDaysExProb,개인별1년미만자년차발생,6,PayYM,실지급월,nchar(6),6,15,,,,
1126,_TPRWkYyEmpDaysExProb,개인별1년미만자년차발생,7,OccurDays,발생일수,decimal(19),7,15,,,,
1127,_TPRWkYyEmpDaysExProb,개인별1년미만자년차발생,8,OccurFrDate,발생기준시작일,nchar(8),8,15,,,,
1128,_TPRWkYyEmpDaysExProb,개인별1년미만자년차발생,9,OccurToDate,발생기준종료일,nchar(8),9,15,,,,
1129,_TPRWkYyEmpDaysExProb,개인별1년미만자년차발생,10,UseFrDate,사용시작일,nchar(8),10,15,,,,
1130,_TPRWkYyEmpDaysExProb,개인별1년미만자년차발생,11,UseToDate,사용종료일,nchar(8),11,15,,,,
1131,_TPRWkYyEmpDaysExProb,개인별1년미만자년차발생,12,UseEndDate,사용마감일,nchar(8),12,15,,,,
1132,_TPRWkYyEmpDaysExProb,개인별1년미만자년차발생,13,PbSeq,급상여구분,int(10),13,15,,,,
1133,_TPRWkYyEmpDaysExProb,개인별1년미만자년차발생,14,LastUserSeq,작업자,int(10),14,15,,,,
1134,_TPRWkYyEmpDaysExProb,개인별1년미만자년차발생,15,LastDateTime,작업일시,datetime(8),15,15,,,,
1987,_TPRWkYyEmpPileDaysApp,연차적치신청,1,CompanySeq,법인코드,int(10),1,9,,,,
1988,_TPRWkYyEmpPileDaysApp,연차적치신청,2,AppSeq,신청일련번호,int(10),2,9,,,,
1989,_TPRWkYyEmpPileDaysApp,연차적치신청,3,Yy,발생년도,nchar(4),3,9,,,,
1990,_TPRWkYyEmpPileDaysApp,연차적치신청,4,AppDate,신청일,nchar(8),4,9,,,,
1991,_TPRWkYyEmpPileDaysApp,연차적치신청,5,EmpSeq,사원코드,int(10),5,9,,,,
1992,_TPRWkYyEmpPileDaysApp,연차적치신청,6,PileDays,적치일수,decimal(19),6,9,,,,
1993,_TPRWkYyEmpPileDaysApp,연차적치신청,7,Rem,비고,nvarchar(500),7,9,,,,
1994,_TPRWkYyEmpPileDaysApp,연차적치신청,8,LastUserSeq,작업자,int(10),8,9,,,,
1995,_TPRWkYyEmpPileDaysApp,연차적치신청,9,LastDateTime,작업일시,datetime(8),9,9,,,,
1031,_TPRWkYyMm5Days,년월차기준,1,CompanySeq,법인내부코드,int(10),1,59,CompanySeq,1,,1
1032,_TPRWkYyMm5Days,년월차기준,2,Seq,순번,int(10),2,59,Seq,2,,1
1033,_TPRWkYyMm5Days,년월차기준,3,SMYyOccurType,년차발생구분,int(10),3,59,,,,
1034,_TPRWkYyMm5Days,년월차기준,4,SMYyBaseType,년차기준구분,int(10),4,59,,,,
1035,_TPRWkYyMm5Days,년월차기준,5,SMCmpOccurBegYy,회사별발생기준시작년도,int(10),5,59,,,,
1036,_TPRWkYyMm5Days,년월차기준,6,CmpOccurBegMmDd,회사별발생기준시작월일,nchar(4),6,59,,,,
1037,_TPRWkYyMm5Days,년월차기준,7,CmpOccurEndMmDd,회사별발생기준종료월일,nchar(4),7,59,,,,
1038,_TPRWkYyMm5Days,년월차기준,8,SMCmpOccurMm,회사별발생처리월,int(10),8,59,,,,
1039,_TPRWkYyMm5Days,년월차기준,9,SMCmpPayYy,회사별지급년도,int(10),9,59,,,,
1040,_TPRWkYyMm5Days,년월차기준,10,SMCmpPayMm,회사별지급월,int(10),10,59,,,,
1041,_TPRWkYyMm5Days,년월차기준,11,CmpYyAmtPbSeq,회사별년차수당지급급상여,int(10),11,59,,,,
1042,_TPRWkYyMm5Days,년월차기준,12,SMCmpGnerAmtYy,회사별통상임금기준년도,int(10),12,59,,,,
1043,_TPRWkYyMm5Days,년월차기준,13,SMCmpGnerAmtMm,회사별통상임금기준월,int(10),13,59,,,,
1044,_TPRWkYyMm5Days,년월차기준,14,SMEmpPayType,개인별지급기준,int(10),14,59,,,,
1045,_TPRWkYyMm5Days,년월차기준,15,SMEmpPayYy,개인별회사기준지급년도,int(10),15,59,,,,
1046,_TPRWkYyMm5Days,년월차기준,16,SMEmpPayMm,개인별회사기준지급월,int(10),16,59,,,,
1047,_TPRWkYyMm5Days,년월차기준,17,EmpYyAmtPbSeq,개인별년차수당지급급상여,int(10),17,59,,,,
1048,_TPRWkYyMm5Days,년월차기준,18,SMEmpGnerAmtYyMm,개인별통상임금기준월,int(10),18,59,,,,
1049,_TPRWkYyMm5Days,년월차기준,19,FullApplyDays,만근시년차발생기준일수,decimal(19),19,59,,,,
1050,_TPRWkYyMm5Days,년월차기준,20,AbsRate,결근적용출근율,decimal(19),20,59,,,,
1051,_TPRWkYyMm5Days,년월차기준,21,AbsApplyDays,결근적용발생기준일수,decimal(19),21,59,,,,
1052,_TPRWkYyMm5Days,년월차기준,22,SMExProbMth,1년미만자발생기준,int(10),22,59,,,,
1053,_TPRWkYyMm5Days,년월차기준,23,SMYyAppMth,년차발생소수점적용방식,int(10),23,59,,,,
1054,_TPRWkYyMm5Days,년월차기준,24,IsMmOccur,월차발생여부,nchar(1),24,59,,,,
1055,_TPRWkYyMm5Days,년월차기준,25,SMMmOccurType,월차발생구분,int(10),25,59,,,,
1056,_TPRWkYyMm5Days,년월차기준,26,SMMmUseType,월차사용구분,int(10),26,59,,,,
1057,_TPRWkYyMm5Days,년월차기준,27,SMMmUseFrMm,월차사용시작월,int(10),27,59,,,,
1058,_TPRWkYyMm5Days,년월차기준,28,SMMmUseToMm,월차사용종료월,int(10),28,59,,,,
1059,_TPRWkYyMm5Days,년월차기준,29,SMMmPayType,월차재직자지급구분,int(10),29,59,,,,
1060,_TPRWkYyMm5Days,년월차기준,30,SMMmPayMm,월차재직자회사기준월,int(10),30,59,,,,
1061,_TPRWkYyMm5Days,년월차기준,31,SMMmPayTypeUnder,월차1년미만자지급구분,int(10),31,59,,,,
1062,_TPRWkYyMm5Days,년월차기준,32,SMMmPayMmUnder,월차1년미만자회사기준월,int(10),32,59,,,,
1063,_TPRWkYyMm5Days,년월차기준,33,MmAmtPbSeq,월차수당지급급상여,int(10),33,59,,,,
1064,_TPRWkYyMm5Days,년월차기준,34,AttdRate5Days,5일근무출근율,decimal(19),34,59,,,,
1065,_TPRWkYyMm5Days,년월차기준,35,FullApply5Days,5일근무만근시년차발생기준일수,decimal(19),35,59,,,,
1066,_TPRWkYyMm5Days,년월차기준,36,YyInc5Days,5일근무년차증가년수,decimal(19),36,59,,,,
1067,_TPRWkYyMm5Days,년월차기준,37,IsdescAgree,5일근무년차발생일수소수점인정,nchar(1),37,59,,,,
1068,_TPRWkYyMm5Days,년월차기준,38,SMExProb5DaysOccurType,5일근무매월발생구분,int(10),38,59,,,,
1069,_TPRWkYyMm5Days,년월차기준,39,SMExProb5DaysMth,5일근무1년미만자발생기준,int(10),39,59,,,,
1070,_TPRWkYyMm5Days,년월차기준,40,SMYy5DaysAppMth,5일근무년차발생소수점적용방식,int(10),40,59,,,,
1071,_TPRWkYyMm5Days,년월차기준,41,Limit5Days,5일근무한도일수,decimal(19),41,59,,,,
1072,_TPRWkYyMm5Days,년월차기준,42,IsHealthOccur,보건휴가발생,nchar(1),42,59,,,,
1073,_TPRWkYyMm5Days,년월차기준,43,HealthAmtPbSeq,보건휴가수당지급급상여,int(10),43,59,,,,
1074,_TPRWkYyMm5Days,년월차기준,44,YyWkItemSeq,년차지급항목,int(10),44,59,,,,
1075,_TPRWkYyMm5Days,년월차기준,45,MmWkItemSeq,월차지급항목,int(10),45,59,,,,
1076,_TPRWkYyMm5Days,년월차기준,46,HealthWkItemSeq,보건휴가지급항목,int(10),46,59,,,,
